Log file open, 01/21/23 17:30:54
[2023.01.21-23.30.55:885][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.21-23.30.55:890][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.21-23.30.55:890][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.21-23.30.55:890][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.21-23.30.55:891][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.21-23.30.55:891][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.21-23.30.55:891][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.21-23.30.55:893][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.21-23.30.55:893][  0]LogTargetPlatformManager:   ADPCM
[2023.01.21-23.30.55:893][  0]LogTargetPlatformManager:   PCM
[2023.01.21-23.30.55:895][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.21-23.30.55:895][  0]LogTargetPlatformManager:   BINKA
[2023.01.21-23.30.55:900][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.21-23.30.55:900][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.21-23.30.55:900][  0]LogTargetPlatformManager:   OGG
[2023.01.21-23.30.55:903][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.21-23.30.55:903][  0]LogTargetPlatformManager:   OPUS
[2023.01.21-23.30.55:939][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.21-23.30.55:945][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.21-23.30.55:946][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.21-23.30.55:951][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.21-23.30.55:952][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.21-23.30.55:952][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.21-23.30.55:954][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../Unreal Projects/HD2Dtest/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.21-23.30.55:954][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.21-23.30.55:954][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../Unreal Projects/HD2Dtest/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.21-23.30.55:954][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.21-23.30.55:975][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.21-23.30.55:975][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.21-23.30.55:975][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.21-23.30.55:983][  0]LogDerivedDataCache: Speed tests for C:/Users/Michael Ratajczyk/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.21-23.30.55:983][  0]LogDerivedDataCache: Display: Performance to C:/Users/Michael Ratajczyk/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1413.11MBs, RandomWriteSpeed=142.35MBs. Assigned SpeedClass 'Local'
[2023.01.21-23.30.55:984][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Michael Ratajczyk/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.21-23.30.55:984][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.21-23.30.55:984][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.21-23.30.55:984][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.21-23.30.55:984][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.21-23.30.55:984][  0]LogShaderCompilers: Guid format shader working directory is 21 characters bigger than the processId version (../../../../Unreal Projects/HD2Dtest/Intermediate/Shaders/WorkingDirectory/21748/).
[2023.01.21-23.30.55:985][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Michael Ratajczyk/AppData/Local/Temp/UnrealShaderWorkingDir/100593EC4F9B2874A58DEFBDFC338793/'.
[2023.01.21-23.30.55:986][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.21-23.30.55:986][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.21-23.30.56:828][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.21-23.30.57:057][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Unreal Projects/HD2Dtest/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.21-23.30.57:057][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: ---
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: ---
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.21-23.30.57:493][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.21-23.30.57:595][  0]LogSlate: Using FreeType 2.10.0
[2023.01.21-23.30.57:596][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.21-23.30.57:629][  0]LogAssetRegistry: FAssetRegistry took 0.0098 seconds to start up
[2023.01.21-23.30.57:635][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.21-23.30.57:835][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.21-23.30.58:154][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE3400][00000943BEC99000 52] GlobalDefaults, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6200][00000943BEE15000 52] Windows, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6400][00000943B371A000 52] WindowsEditor, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5A00][00000943C8220000 52] WindowsServer, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4800][00000943C8225000 52] WindowsClient, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5C00][00000943C8227800 52] IOS, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6000][00000943C822A000 52] iPadAir2, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5600][00000943C0BCA000 52] IPadPro, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4400][00000943C822C800 52] iPadAir3, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5400][00000943C8230000 52] iPadAir4, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4E00][00000943C8235000 52] iPadAir5, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4600][00000943C8237800 52] iPadMini4, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5E00][00000943C823A000 52] iPadMini5, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE3200][00000943C823C800 52] iPadMini6, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8E00][00000943C82B2800 52] iPhone6S, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8A00][00000943C82B0000 52] iPhone7, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8800][00000943C82B5000 52] iPodTouch7, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6600][00000943C82BA000 52] iPhone6SPlus, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7200][00000943C82BC800 52] iPhone7Plus, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6E00][00000943C8222800 52] iPhoneSE, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8200][00000943C82B7800 52] iPhone8, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4000][00000943C82A0000 52] iPhone8Plus, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6C00][00000943C82A5000 52] iPhoneX, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4A00][00000943C82A7800 52] iPhoneXS, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8000][00000943C82AA000 52] iPhoneXSMax, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5800][00000943C82AC800 52] iPhoneXR, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7800][00000943C8232800 52] iPhone11, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7C00][00000943C8240000 52] iPhone11Pro, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8C00][00000943C8245000 52] iPhone11ProMax, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7400][00000943C8247800 52] iPhoneSE2, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE8600][00000943C824A000 52] iPhone12Mini, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE4C00][00000943C824C800 52] iPhone12, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9000][00000943C82A2800 52] iPhone12Pro, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7A00][00000943C8250000 52] iPhone12ProMax, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7600][00000943C8255000 52] iPhone13Mini, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE5200][00000943C8257800 52] iPhone13, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9800][00000943C825A000 52] iPhone13Pro, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6A00][00000943C825C800 52] iPhone13ProMax, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9A00][00000943C8242800 52] iPhoneSE3, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9E00][00000943C82D0000 52] iPhone14, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BEA000][00000943C82D5000 52] iPhone14Plus, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9200][00000943C82D7800 52] iPhone14Pro, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE9400][00000943C82DA000 52] iPhone14ProMax, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE7000][00000943C82DC800 52] iPadPro105, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BEA800][00000943C8252800 52] iPadPro129, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BE6800][00000943C82F0000 52] iPadPro97, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BEAA00][00000943C82F5000 52] iPadPro2_129, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BEAE00][00000943C82F7800 52] iPad5, 
[2023.01.21-23.30.58:154][  0]LogDeviceProfileManager: 	[00000943C7BEB000][00000943C82FA000 52] iPad6, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEA200][00000943C82FC800 52] iPad7, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEA400][00000943C82D2800 52] iPad8, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BE7E00][00000943C7FF0000 52] iPad9, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEB800][00000943C7FF5000 52] iPad10, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BE8400][00000943C7FF7800 52] iPadPro11, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEBA00][00000943C7FFA000 52] iPadPro2_11, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEBE00][00000943C7FFC800 52] iPadPro3_11, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEC000][00000943C82F2800 52] iPadPro4_11, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEB200][00000943C8300000 52] iPadPro3_129, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEB400][00000943C8305000 52] iPadPro4_129, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BE9600][00000943C8307800 52] iPadPro5_129, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEC800][00000943C830A000 52] iPadPro6_129, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BE9C00][00000943C830C800 52] AppleTV, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BECA00][00000943C7FF2800 52] AppleTV4K, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BECE00][00000943C8310000 52] AppleTV2_4K, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BED000][00000943C8315000 52] TVOS, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEE200][00000943C831A000 52] Mac, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEE400][00000943C8317800 52] MacEditor, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEDA00][00000943C831C800 52] MacClient, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BECC00][00000943C8302800 52] MacServer, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEDC00][00000943C8322800 52] Linux, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BED400][00000943C8320000 52] LinuxEditor, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEEA00][00000943C8327800 52] LinuxArm64Editor, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BED200][00000943C832A000 52] LinuxArm64, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEB600][00000943C832C800 52] LinuxClient, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEAC00][00000943C8312800 52] LinuxArm64Client, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEEE00][00000943C8330000 52] LinuxServer, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEC200][00000943C8335000 52] LinuxArm64Server, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEBC00][00000943C8337800 52] Android, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BED600][00000943C833A000 52] Android_Preview_OpenGL, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEC600][00000943C833C800 52] Android_Preview_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEF000][00000943C8325000 52] Android_Low, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEA600][00000943C8340000 52] Android_Mid, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEE000][00000943C8345000 52] Android_High, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEDE00][00000943C8347800 52] Android_Default, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEF800][00000943C834A000 52] Android_Adreno4xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEEC00][00000943C834C800 52] Android_Adreno5xx_Low, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEFA00][00000943C8332800 52] Android_Adreno5xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C7BEFE00][00000943C82E0000 52] Android_Adreno6xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C768FE00][00000943C82E5000 52] Android_Adreno6xx_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943BFA8E800][00000943C82E7800 52] Android_Adreno7xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380000][00000943C82EA000 52] Android_Adreno7xx_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381200][00000943C82EC800 52] Android_Mali_T6xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381000][00000943C8342800 52] Android_Mali_T7xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381A00][00000943C8350000 52] Android_Mali_T8xx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380800][00000943C8355000 52] Android_Mali_G71, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381400][00000943C8357800 52] Android_Mali_G72, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380A00][00000943C835A000 52] Android_Mali_G72_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380E00][00000943C835C800 52] Android_Mali_G76, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382000][00000943C82E2800 52] Android_Mali_G76_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380200][00000943C8360000 52] Android_Mali_G77, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380400][00000943C8365000 52] Android_Mali_G77_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381E00][00000943C8367800 52] Android_Mali_G78, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382800][00000943C836A000 52] Android_Mali_G78_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381C00][00000943C836C800 52] Android_Mali_G710, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382A00][00000943C8352800 52] Android_Mali_G710_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382E00][00000943C8370000 52] Android_Xclipse_920, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383000][00000943C8375000 52] Android_Xclipse_920_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382200][00000943C8377800 52] Android_Vulkan_SM5, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382400][00000943C837A000 52] Android_PowerVR_G6xxx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8381800][00000943C837C800 52] Android_PowerVR_GT7xxx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383800][00000943C8362800 52] Android_PowerVR_GE8xxx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8382C00][00000943C8390000 52] Android_PowerVR_GM9xxx, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383200][00000943C8395000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383A00][00000943C8397800 52] Android_TegraK1, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8380C00][00000943C839A000 52] Android_Unknown_Vulkan, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383C00][00000943C839C800 52] Oculus_Quest, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8384800][00000943C8372800 52] Oculus_Quest2, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: 	[00000943C8383600][00000943C83A0000 52] HoloLens, 
[2023.01.21-23.30.58:155][  0]LogDeviceProfileManager: Active device profile: [00000943C7BE6400][00000943B371A000 52] WindowsEditor
[2023.01.21-23.30.58:155][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.21-23.30.58:155][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Unreal Projects/HD2Dtest/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.21-23.30.58:155][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-23.30.58:155][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Unreal Projects/HD2Dtest/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.21-23.30.58:155][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.21-23.30.58:157][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.21-23.30.58:157][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-23.30.58:157][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-23.30.58:157][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.21-23.30.58:157][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.16299.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.21-23.30.58:159][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="R:/Unreal Projects/HD2Dtest/HD2Dtest.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="R:/Unreal Projects/HD2Dtest/Intermediate/TurnkeyReport_1.log" -log="R:/Unreal Projects/HD2Dtest/Intermediate/TurnkeyLog_1.log" -project="R:/Unreal Projects/HD2Dtest/HD2Dtest.uproject"  -Device=Win64@DESKTOP-DK6LVNA'
